"","age","female","college","church","catholic","jewish","bible","income","pid","media","feeling.dem","feeling.demc","feeling.repc","feeling.rep","abortion","black","latino","white","gay.marriage","gay.discrimination","racial.resentment","moral.traditionalism","gay.therm","immigrants","gays.adoption","trans.military","authoritarianism","aid.blacks","sample_type","race","birthright.citizenship","dreamers","border.wall","urban.unrest","conservative"
"158",69,1,1,NA,0,0,1,1,0,0,85,85,0,15,0,0,0,1,0,0,0.25,0.375,1,0,0,0,0.25,0,2,"white",0,0,0,0,0
"159",70,1,0,NA,0,0,3,0,1,0,15,50,85,85,0,0,0,1,1,0,0.6875,1,NA,1,1,0,0.75,NA,2,"white",1,0,1,0,0
"160",64,0,0,NA,1,0,3,1,1,0,0,0,100,85,0,0,0,1,0,0,0.5,0.5,0.846938775510204,1,0,0,1,0,2,"white",1,0,1,NA,NA
"161",62,0,0,0,0,0,3,1,1,0,0,0,100,100,1,0,0,1,0,0,1,1,0.489795918367347,1,1,1,0.5,1,2,"white",0,0,1,1,1
"162",50,0,1,1,0,1,2,1,0.833333333333333,NA,30,0,85,70,0,0,0,1,0,0,1,1,0.489795918367347,0,0,1,0.5,1,2,"white",0,0,1,1,1
"163",46,1,0,NA,0,0,3,0,0,NA,85,NA,30,30,0,1,0,0,0,0,0.375,0.875,0.591836734693878,0,0,1,1,0,2,"black",1,0,0,0,0
"164",67,1,NA,1,0,0,2,1,0,0,85,100,0,0,0,0,0,0,0,0,0,0.25,0.846938775510204,0,0,0,0,0,2,"other",0,0,0,0,0
"165",43,1,0,NA,0,0,1,0,0,0,75,90,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,2,"white",1,0,0,0,0
"166",30,0,1,NA,0,0,1,0,0.333333333333333,0,60,60,0,0,0,0,0,1,0,0,0.0625,0.125,0.489795918367347,0,0,0,0,0,2,"white",0,0,0,0,0
"167",80,0,0,0,0,0,3,1,1,0,20,0,90,80,0,0,0,1,1,1,0.75,1,NA,1,0,1,0.75,1,2,"white",1,1,1,1,1
"168",58,1,0,NA,0,0,2,0,0,0,100,100,20,15,0,0,0,1,0,0,0,0.25,0.846938775510204,0,0,0,0,0,2,"white",0,0,0,0,0
"169",29,0,0,NA,0,0,1,1,0.5,NA,0,0,70,48,0,0,0,1,0,0,0.875,0.875,0.693877551020408,1,0,0,0,1,2,"white",0,0,1,0,0
"170",71,0,0,0,1,0,2,0,0,0,85,85,0,15,0,0,0,1,0,0,0.5,0.75,0.591836734693878,0,0,1,1,0,2,"white",0,0,0,0,0
"171",69,0,1,NA,0,0,1,1,1,0,20,30,60,85,0,0,0,1,0,1,0.625,0.625,0.387755102040816,0,0,1,0,0,2,"white",0,0,0,1,1
"172",80,0,1,0,0,1,1,1,0,0,85,85,0,0,0,0,0,1,0,0,0.0625,0.375,1,0,0,0,0,0,2,"white",0,0,0,0,0
"173",28,0,1,NA,1,0,2,1,0.166666666666667,NA,60,70,0,15,0,0,0,1,0,0,0.125,0.375,0.897959183673469,0,0,0,0,0,2,"white",0,0,0,0,0
"174",22,1,1,0,0,0,2,0,0.166666666666667,0,70,85,0,30,0,0,1,0,0,0,0.3125,0.375,1,0,0,0,0.75,0,2,"latino",0,0,0,0,0
"175",72,1,1,0,0,0,1,1,0,0,75,85,0,25,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,2,"white",0,0,0,0,0
"176",63,0,1,0,0,0,NA,1,0.5,NA,60,60,0,30,NA,0,0,1,0,0,0.4375,0.5,0.693877551020408,0,0,1,0,0,2,"white",0,0,0,0,0
"177",64,1,1,1,0,0,2,1,0.333333333333333,NA,40,70,15,40,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,2,"white",1,0,0,0,0
"178",61,1,0,NA,0,0,1,0,0,0,70,85,0,0,0,0,0,1,0,0,0.125,0.25,1,0,0,0,0,0,2,"white",0,0,0,0,0
"179",60,0,0,NA,0,0,3,0,1,0,15,NA,NA,70,0,0,1,0,0,0,0.875,0.625,0.489795918367347,1,1,0,0.5,1,2,"latino",0,0,1,1,1
"180",48,0,0,1,0,0,3,0,1,0,0,15,NA,85,1,0,0,1,1,1,0.8125,1,0.285714285714286,0,1,0,1,1,2,"white",1,0,1,1,1
"181",69,1,1,0,0,0,1,1,1,NA,15,15,85,70,0,0,0,1,0,0,0.875,0.75,0.489795918367347,1,0,0,0,1,2,"white",1,0,1,1,1
"182",80,1,1,NA,0,1,2,NA,1,0,0,0,100,100,0,0,0,1,1,1,0.75,0.375,NA,1,1,0,0.75,1,2,"white",0,0,0,1,1
"183",77,1,0,0,0,0,3,0,0.666666666666667,0,15,30,85,86,1,0,0,1,1,0,1,1,0.285714285714286,1,1,0,0.75,1,2,"white",1,1,0,0,0
"184",48,1,1,NA,1,0,2,1,0.166666666666667,0,60,70,0,15,0,1,0,0,0,0,0.0625,0.125,0.591836734693878,0,0,0,0.75,0,2,"black",0,0,0,0,0
"185",47,1,0,NA,0,0,1,0,0,0,85,85,0,60,0,1,0,0,0,0,0.125,0.125,0.489795918367347,1,1,0,0.5,0,2,"black",1,0,0,0,0
"186",43,0,0,0,0,0,3,0,0.5,0,0,85,0,0,0,0,0,1,0,1,NA,NA,NA,NA,0,NA,NA,NA,2,"white",0,0,0,NA,NA
"187",71,1,0,NA,1,0,2,1,0,0,85,70,0,50,0,0,1,0,0,0,0.4375,0.625,0.846938775510204,0,0,1,0,0,2,"latino",1,0,0,0,0
"188",31,0,0,NA,0,0,1,0,0.166666666666667,0,30,50,0,0,0,0,1,0,0,0,0.25,0,0.897959183673469,0,0,0,0,0,2,"latino",0,0,0,0,0
"189",78,1,1,1,0,0,2,1,0,0,100,100,0,0,0,0,0,1,0,0,0.0625,0.75,1,0,0,0,0,0,2,"white",1,0,0,0,0
"190",76,1,1,NA,0,0,2,1,0,0,85,100,0,0,0,1,0,0,0,0,0.3125,0.5,1,0,0,0,0.25,0,2,"black",0,0,0,0,0
"191",46,1,0,0,1,0,2,0,0.666666666666667,0,50,50,10,85,0,0,0,1,0,0,0.5625,0.75,0.489795918367347,1,1,0,1,1,2,"white",0,0,1,1,1
"192",31,1,0,NA,0,0,1,1,0.333333333333333,0,50,0,75,50,0,0,0,1,0,0,0.5,0.5,0.846938775510204,0,0,0,1,0,2,"white",0,0,0,NA,NA
"193",29,1,0,0,0,0,3,1,0.5,0,NA,50,0,NA,0,1,0,0,0,0,0,0.625,0.846938775510204,0,0,0,1,0,2,"black",0,0,0,0,0
"194",69,1,0,0,1,0,2,0,0,0,70,70,30,40,0,0,1,0,0,0,0.5,0.625,0.846938775510204,0,0,0,1,0,2,"latino",0,0,0,0,0
"195",34,1,0,NA,0,0,1,0,0.166666666666667,0,100,60,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.25,0,2,"white",0,0,0,0,0
"196",23,0,0,NA,0,0,2,0,0.833333333333333,0,15,0,50,60,0,0,0,1,0,0,0.625,0.625,0.489795918367347,1,1,1,0.5,0,2,"white",0,1,0,0,0
"197",61,0,1,0,0,1,2,0,0.333333333333333,0,60,50,30,40,0,0,0,1,1,0,0.125,0.5,0.591836734693878,0,0,0,0.75,NA,2,"white",0,0,0,NA,NA
"198",57,0,1,NA,0,0,1,1,0,0,60,70,0,15,0,0,0,1,0,0,0.25,0.375,0.795918367346939,0,0,0,0,0,2,"white",1,0,0,0,0
"199",33,1,1,0,0,0,3,0,1,NA,0,0,70,60,0,0,0,1,0,0,0.75,0.875,0.489795918367347,1,1,1,0.5,1,2,"white",1,0,0,1,1
"200",-9,1,1,NA,0,0,2,1,0.666666666666667,0,50,60,60,50,0,0,0,1,0,0,0.5,0.875,1,0,0,0,0,0,2,"white",0,0,0,0,0
"201",71,0,1,0,1,0,NA,1,0,0,75,85,0,10,0,0,0,1,0,0,0.25,0.5,0.693877551020408,0,0,0,0.5,0,2,"white",0,0,0,0,0
"202",50,0,1,NA,0,0,2,1,1,0,0,0,100,100,0,0,0,1,0,1,0.6875,0.875,0.489795918367347,1,0,1,0.5,1,2,"white",1,1,1,0,0
"203",71,1,0,0,0,0,2,1,0.5,0,40,30,70,60,0,0,0,1,1,0,0.8125,0.875,0.489795918367347,0,0,1,1,0,2,"white",0,0,1,1,1
"204",70,1,NA,0,0,0,NA,0,0.5,0,60,85,85,85,0,0,0,1,0,1,0.625,0.5,0.489795918367347,0,0,1,0.5,0,2,"white",0,0,0,0,0
"205",22,0,0,NA,0,0,2,0,0.5,0,40,50,60,40,0,0,1,0,1,1,0.375,0.75,NA,1,1,0,0.5,NA,2,"latino",0,0,0,0,0
"206",24,0,0,0,1,0,2,1,0.666666666666667,0,NA,15,60,NA,0,0,1,0,0,0,0.5625,0.5,0.489795918367347,0,0,0,0.5,0,2,"latino",0,0,0,0,0
"207",40,1,0,NA,0,0,NA,0,0,0,60,60,0,30,0,1,0,0,0,0,0,0.5,1,0,0,0,1,0,2,"black",0,0,0,0,0
"208",49,0,1,NA,0,0,1,1,0.333333333333333,0,30,75,0,10,0,0,0,1,0,0,0.25,0.5,0.591836734693878,0,0,1,0.25,0,2,"white",0,0,0,0,0
"209",56,1,1,1,0,0,3,1,0,0,70,70,30,40,1,0,0,1,0,0,0.1875,0.875,0.846938775510204,0,0,0,0.5,0,2,"white",0,0,0,0,0
"210",59,0,0,1,0,0,3,1,0.666666666666667,0,40,40,85,60,NA,0,1,0,0,0,0.625,0.75,0.489795918367347,0,1,1,1,0,2,"latino",0,0,1,0,0
"211",63,0,0,0,0,0,2,1,1,0,0,30,100,100,0,0,0,1,0,0,0.9375,0.625,1,1,0,1,0.75,1,2,"white",1,0,1,1,1
"212",73,0,1,NA,0,0,2,1,0,0,75,95,0,2,0,0,0,1,0,0,0.3125,0.75,0.846938775510204,0,0,0,0,0,2,"white",0,0,0,0,0
"213",56,1,1,0,0,0,2,1,0,0,85,90,0,15,0,0,0,1,0,0,0,0.375,0.897959183673469,0,0,0,0.25,0,2,"white",0,0,0,0,0
"214",41,0,1,NA,0,0,1,1,0.833333333333333,0,20,40,60,60,0,0,0,1,0,0,0.375,0.75,1,0,0,1,0.25,0,2,"white",1,0,1,1,1
"215",48,1,0,NA,0,0,NA,1,0.666666666666667,0,50,50,60,50,0,0,0,1,0,0,0.3125,0.25,0.693877551020408,0,0,1,0.25,0,2,"white",0,0,0,0,0
"216",80,1,0,0,0,0,3,1,1,0,NA,NA,NA,100,1,0,0,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,2,"white",1,0,0,0,0
"217",36,1,0,NA,0,0,1,1,0.5,0,15,30,0,0,NA,1,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,2,"black",0,0,0,0,0
"218",64,1,1,NA,0,0,NA,0,0.833333333333333,0,40,40,85,100,0,0,0,0,0,0,0.625,0.875,0.489795918367347,0,0,1,0.5,0,2,"other",0,0,1,0,0
"219",28,0,0,0,1,0,2,1,0.833333333333333,0,15,0,15,40,0,0,0,1,0,1,0.875,0.75,0.846938775510204,1,0,0,0.5,1,2,"white",0,0,1,1,1
"220",21,0,0,NA,0,0,1,0,0.333333333333333,0,60,15,0,40,0,0,0,1,0,0,0.375,0.5,1,1,0,0,0,0,2,"white",1,0,0,0,0
"221",61,0,0,NA,0,0,2,1,0.833333333333333,0,20,40,70,60,0,0,0,1,0,0,0.8125,0.875,0.489795918367347,1,1,1,0.25,0,2,"white",0,0,1,0,0
"222",64,0,0,NA,1,0,1,0,0,0,85,85,0,0,0,0,0,1,0,0,0.5625,0.25,1,0,0,0,0.75,0,2,"white",0,0,1,0,0
"223",35,1,0,NA,0,0,2,0,1,0,30,30,70,85,0,0,0,1,0,0,0.75,0.625,0.642857142857143,0,0,1,1,NA,2,"white",0,0,1,0,0
"224",31,0,1,0,0,0,1,1,0.333333333333333,NA,40,55,5,25,0,0,0,1,0,0,0.6875,0.25,1,0,0,0,0.25,0,2,"white",0,0,0,0,0
"225",24,1,0,0,0,0,2,0,0.5,0,50,50,30,50,0,0,0,0,0,0,0.0625,0.5,0.489795918367347,0,0,1,1,NA,2,"other",0,0,0,NA,NA
"226",37,1,0,0,0,0,3,0,0.5,NA,20,20,15,10,1,0,0,1,0,0,0.625,0.5,1,0,0,1,0.75,NA,2,"white",0,0,0,NA,NA
"227",53,0,0,0,0,0,2,1,0.666666666666667,0,0,0,75,50,0,0,0,1,0,0,0.75,0.75,0.693877551020408,1,0,0,0.5,0,2,"white",1,0,1,0,0
"228",34,1,1,0,0,0,2,0,0.333333333333333,0,70,85,0,0,0,0,0,1,0,0,0,0.125,1,0,0,0,0,0,2,"white",0,0,0,0,0
"229",60,0,1,NA,0,0,1,0,0.333333333333333,0,85,85,0,0,NA,0,0,0,0,0,0.125,0.125,0.744897959183674,0,0,1,0.75,0,2,"other",0,0,0,0,0
"230",66,0,0,0,0,0,1,1,0.833333333333333,0,60,85,30,30,NA,0,0,1,0,1,0.3125,0.5,0.489795918367347,1,0,0,0.5,0,2,"white",1,0,0,0,0
"231",70,0,0,0,1,0,3,1,1,0,0,0,100,100,0,0,0,1,1,0,0.8125,0.5,0.489795918367347,1,1,0,1,1,2,"white",0,1,1,1,1
"232",51,1,1,NA,0,0,2,1,0.166666666666667,0,70,85,0,60,0,0,0,1,0,0,0.3125,0.375,0.846938775510204,0,0,0,0.75,0,2,"white",0,0,0,0,0
"233",44,1,0,NA,0,0,2,1,0,0,80,65,0,40,0,0,0,1,0,0,0.5625,0.5,1,0,0,0,0.25,0,2,"white",1,0,0,0,0
"234",60,1,1,1,0,0,3,1,0,0,70,85,15,15,0,1,0,0,0,1,0.1875,1,0.489795918367347,0,1,0,0.5,0,2,"black",0,0,0,0,0
"235",34,0,0,0,0,0,2,1,1,0,50,0,85,50,NA,0,0,0,0,0,0.875,0.75,0.489795918367347,0,0,0,0.5,1,2,"other",0,0,0,NA,NA
"236",53,0,0,0,0,0,2,1,1,0,0,15,85,85,0,0,0,1,0,0,0.5625,0.875,0.489795918367347,0,0,1,0.75,1,2,"white",0,0,1,1,1
"237",37,1,1,NA,0,0,1,1,0,0,70,85,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0.25,0,2,"white",0,0,0,0,0
"238",56,1,0,NA,1,0,2,1,0.5,0,50,60,0,50,0,0,0,1,0,0,0.3125,0.5,0.489795918367347,1,0,0,0.5,0,2,"white",1,1,0,0,0
"239",46,1,0,0,0,0,2,0,0.166666666666667,0,75,75,15,50,0,0,0,1,0,0,0.4375,0.5,0.642857142857143,0,0,0,0.75,0,2,"white",0,0,0,0,0
"240",38,1,0,NA,1,0,1,1,0.166666666666667,0,70,70,0,40,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,2,"other",0,0,0,1,1
"241",63,1,0,0,0,0,2,1,0.5,0,70,100,NA,60,0,0,0,0,0,0,0.1875,0.5,0.693877551020408,0,0,1,0.75,0,2,"other",0,0,0,0,0
"242",29,0,1,NA,0,0,NA,0,0,0,77,72,18,40,0,0,0,1,0,0,0.375,0.375,0.826530612244898,0,0,0,0.25,0,2,"white",0,0,0,0,0
"243",41,0,0,0,1,0,2,0,0.166666666666667,0,50,60,40,50,0,0,1,0,0,0,NA,NA,NA,NA,1,NA,NA,0,2,"latino",1,0,0,0,0
"244",54,0,1,0,NA,NA,NA,1,0.5,0,15,40,30,15,0,0,0,1,0,0,0.5625,0.875,1,1,0,0,0.25,1,2,"white",1,0,0,0,0
"245",79,1,1,1,0,0,3,1,1,0,0,0,100,70,0,0,0,1,0,0,0.875,1,0.489795918367347,0,0,1,0.75,1,2,"white",0,0,1,1,1
"246",31,1,0,0,0,0,2,0,0,0,50,0,85,50,1,0,0,1,0,0,0.5,0.5,0.693877551020408,1,0,1,0.5,0,2,"white",0,0,0,1,1
"247",50,0,0,NA,0,0,NA,1,1,0,0,0,100,90,0,0,0,1,1,0,0.75,0.75,0.336734693877551,1,1,0,0.5,0,2,"white",0,0,1,1,1
"248",64,1,1,0,0,0,1,1,0,NA,95,100,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,2,"white",0,0,0,0,0
"249",80,1,NA,0,0,0,1,NA,0,0,85,60,0,15,0,0,0,1,0,0,0.25,0.375,0.489795918367347,0,0,0,0.333333333333333,0,2,"white",0,0,0,0,0
"250",60,0,1,NA,0,0,1,1,0,0,85,70,0,30,0,0,0,1,0,0,0.8125,0.625,0.489795918367347,1,0,1,0.25,NA,2,"white",1,0,0,0,0
"251",28,1,1,1,0,0,2,1,0,0,85,70,0,50,0,0,1,0,0,0,NA,NA,NA,NA,0,NA,NA,0,2,"latino",0,0,0,0,0
"252",46,1,0,0,0,0,2,1,0.166666666666667,0,85,100,0,30,0,0,1,0,1,0,0.5,0.375,1,0,0,0,0.5,0,2,"latino",0,0,0,0,0
"253",66,1,1,NA,0,0,2,1,0,0,100,100,0,0,0,0,0,1,0,0,0.1875,0.5,0.897959183673469,0,0,0,0,0,2,"white",0,0,0,0,0
"254",63,0,0,0,0,0,3,0,0.833333333333333,0,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,2,"black",0,0,1,NA,NA
"255",38,1,0,0,1,0,1,0,0.5,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0.75,0.5,0.387755102040816,1,1,0,1,0,2,"white",1,1,1,0,0
"256",59,1,0,NA,0,0,3,0,0.833333333333333,0,0,0,100,60,1,0,0,1,0,0,0.875,1,0.489795918367347,0,1,0,0.5,1,2,"white",0,0,1,1,1
"257",64,0,1,NA,0,0,2,1,0.666666666666667,0,30,40,30,40,0,0,0,1,0,0,0.375,0.875,0.591836734693878,1,0,0,0.5,0,2,"white",0,0,1,0,0
"258",72,0,1,0,0,0,3,0,1,0,0,0,100,85,0,0,0,1,0,0,0.6875,1,0.693877551020408,0,1,1,0.5,1,2,"white",1,0,1,1,1
"259",68,0,1,NA,0,0,NA,0,0.333333333333333,0,75,85,0,0,0,0,0,1,0,0,0,1,0.846938775510204,0,0,0,0.5,0,2,"white",0,0,0,0,0
"260",28,1,0,NA,0,0,2,0,0.166666666666667,NA,0,15,70,40,0,0,0,1,0,1,0.5,0.375,0.489795918367347,0,1,0,0.75,0,2,"white",0,0,0,NA,NA
"261",27,0,0,NA,0,0,1,0,0.166666666666667,0,70,85,0,15,0,0,0,1,0,0,0,0.125,1,1,0,0,0.25,0,2,"white",0,0,0,0,0
"262",62,1,1,NA,0,0,1,1,0,0,85,85,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,"white",0,0,0,0,0
"263",70,0,1,NA,0,0,3,1,0.833333333333333,0,15,40,75,80,0,0,0,1,0,0,0.5625,1,0.387755102040816,0,0,1,0.25,1,2,"white",0,0,1,0,0
"264",29,1,0,NA,0,0,2,0,0,0,95,75,0,25,0,0,0,1,0,0,0.25,0.125,1,0,0,0,0.25,0,2,"white",1,0,0,0,0
"265",62,0,0,0,0,0,3,1,0,0,85,100,0,0,0,1,0,0,0,0,0.25,0.5,0.846938775510204,0,0,1,1,0,2,"black",0,0,0,0,0
"266",60,1,1,0,1,0,2,1,0.5,0,50,50,40,50,0,0,0,1,0,0,0.6875,0.625,0.591836734693878,0,0,1,1,0,2,"white",0,0,0,0,0
"267",69,1,1,NA,1,0,2,1,0.666666666666667,0,0,0,85,70,0,0,0,1,0,1,0.9375,0.875,0.489795918367347,1,0,0,0.5,1,2,"white",1,0,1,1,1
"268",58,NA,1,NA,0,0,NA,1,0,0,100,100,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,2,"white",0,0,0,0,0
"269",47,1,0,0,0,0,3,1,1,0,15,15,85,70,0,0,0,1,0,0,0.8125,1,0.387755102040816,1,0,0,0.75,1,2,"white",1,1,1,1,1
"270",53,1,1,1,1,0,3,1,1,0,40,50,70,85,0,0,0,1,1,1,0.5,0.625,0.13265306122449,1,1,0,1,1,2,"white",0,0,1,1,1
"271",72,0,1,0,0,0,2,0,0.333333333333333,0,85,100,0,40,0,0,0,1,0,0,0.5625,0.375,0.846938775510204,0,0,0,0.5,0,2,"white",0,0,0,0,0
"272",35,1,0,NA,0,0,1,0,0,0,73,84,0,27,0,0,0,1,0,0,0.25,0,0.846938775510204,0,0,0,0,0,2,"white",0,0,0,0,0
"273",62,1,1,0,0,0,3,0,1,0,0,0,85,70,0,0,0,1,0,0,0.5625,0.25,0.846938775510204,1,0,0,0.75,1,2,"white",1,1,1,1,1
"274",73,1,0,NA,0,0,NA,1,0,0,85,100,0,0,0,0,0,1,0,0,0.0625,0.75,1,0,0,0,0.25,0,2,"white",0,0,0,0,0
"275",28,0,0,0,0,0,3,1,1,0,0,0,100,100,1,0,0,1,0,0,0.125,0.5,0.846938775510204,0,0,0,0.5,NA,2,"white",1,0,1,NA,NA
"276",57,1,1,NA,0,0,2,1,0.833333333333333,0,40,40,85,85,0,0,0,1,0,0,0.875,0.875,0.489795918367347,0,0,0,1,1,2,"white",1,0,1,1,1
"277",29,0,1,0,0,0,3,1,0.166666666666667,0,0,60,60,0,0,0,0,1,0,0,0.4375,0.5,0.693877551020408,0,0,0,0.5,0,2,"white",0,0,0,0,0
"278",39,0,0,0,0,0,1,0,0.5,0,50,20,75,50,0,0,0,1,0,0,0.5,0.375,0.897959183673469,0,0,0,0.25,NA,2,"white",0,0,0,0,0
"279",55,1,1,NA,0,0,2,1,0,0,100,100,0,15,1,0,0,0,0,0,0.0625,0.375,0.591836734693878,0,0,0,0.75,0,2,"other",0,0,0,0,0
"280",42,1,0,0,0,0,NA,0,0.5,0,60,70,0,40,0,0,0,1,0,0,0.25,0.5,1,0,1,1,0.25,0,2,"white",0,0,0,0,0
"281",67,1,0,0,0,0,3,1,1,0,0,50,85,100,1,0,0,1,1,0,0.75,1,NA,1,1,0,1,0,2,"white",0,0,1,0,0
"282",58,0,1,0,1,0,2,1,0.666666666666667,0,0,15,85,70,1,0,0,1,0,0,0.5,0.875,1,0,0,1,0.75,0,2,"white",1,0,1,1,1
"283",67,0,1,0,0,0,3,1,1,0,15,15,85,60,1,0,0,1,0,1,1,0.75,0.693877551020408,1,0,1,0.75,0,2,"white",0,0,1,1,1
"284",58,1,1,0,0,0,3,NA,1,0,0,0,100,100,1,0,0,1,1,0,0.9375,0.875,0.489795918367347,1,0,1,0.5,1,2,"white",1,1,1,1,1
"285",25,0,1,NA,0,0,2,1,0.166666666666667,0,75,90,0,0,0,0,0,1,0,0,0.25,0.375,0.897959183673469,0,0,0,0,0,2,"white",0,0,0,0,0
"286",73,1,1,NA,0,0,NA,0,0.166666666666667,0,40,60,15,15,0,1,0,0,0,0,0.1875,0.625,0.846938775510204,0,0,0,0,0,2,"black",0,0,0,0,0
"287",30,1,1,0,0,0,1,0,0.166666666666667,0,15,15,0,0,0,1,0,0,0,1,0,0.5,1,0,0,0,0.25,0,2,"black",0,0,0,0,0
"288",38,0,0,0,0,0,3,1,1,0,0,15,100,100,0,0,0,1,0,0,0.9375,0.75,0.489795918367347,1,0,0,1,0,2,"white",1,1,1,0,0
"289",64,1,0,0,0,0,3,1,1,0,15,NA,NA,70,1,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,2,"white",0,0,1,0,0
"290",40,1,1,NA,0,0,1,1,0.166666666666667,0,70,70,0,20,0,0,0,1,0,0,0.125,0.375,1,0,0,0,0.25,0,2,"white",0,0,0,0,0
"291",-9,1,1,NA,0,0,2,0,0.5,0,30,30,60,60,0,0,0,1,0,0,0.5,0.625,0.846938775510204,0,0,1,0,1,2,"white",0,0,1,0,0
"292",51,0,1,0,0,0,2,1,0.666666666666667,NA,1,0,50,51,1,0,0,1,1,1,0.8125,1,0.183673469387755,1,1,0,1,1,2,"white",1,1,0,0,0
"293",61,0,0,NA,0,0,3,0,0.5,NA,50,50,50,50,0,0,0,1,0,0,0.5,0.5,1,0,1,1,0.25,NA,2,"white",0,0,0,NA,NA
"294",59,0,0,NA,0,0,2,1,0,0,70,70,0,30,0,1,0,0,0,0,0.375,0.375,0.693877551020408,0,0,0,1,0,2,"black",0,0,0,0,0
"295",58,1,1,0,0,0,2,0,0.333333333333333,0,100,90,0,0,0,0,1,0,0,0,0.5625,1,1,1,0,1,0.5,1,2,"latino",0,0,0,0,0
"296",53,0,0,1,1,0,3,0,0.5,NA,50,30,68,60,0,0,0,0,0,1,0.875,0.5,NA,0,1,0,1,1,2,"other",0,0,0,1,1
"297",75,1,0,NA,0,0,2,0,0,0,100,100,0,30,0,0,0,1,0,0,0.5,0.5,1,0,0,0,0.5,0,2,"white",0,0,0,0,0
"298",37,1,1,NA,0,0,2,1,0.166666666666667,0,60,70,15,40,0,0,0,1,0,0,0.3125,0.5,1,0,0,1,0.25,0,2,"white",0,0,0,0,0
"299",77,0,1,NA,0,0,3,0,0.666666666666667,0,60,85,70,60,0,0,0,1,0,0,0.75,0.75,0.846938775510204,0,0,0,0.75,0,2,"white",1,0,0,0,0
"300",-9,1,0,1,0,0,2,0,0.5,NA,50,50,50,50,NA,0,0,1,NA,NA,0.5,0.5,0.489795918367347,NA,NA,1,1,NA,2,"white",0,NA,0,NA,NA
"301",68,1,0,1,1,0,3,1,0.666666666666667,0,0,0,85,85,1,0,0,1,0,0,1,0.75,0.489795918367347,1,1,0,0.75,1,2,"white",1,0,1,1,1
"302",66,0,1,NA,1,0,2,1,0.166666666666667,0,70,50,85,85,0,0,0,1,0,0,0.5625,0.625,0.387755102040816,1,0,1,0.75,0,2,"white",1,0,0,0,0
"303",43,1,0,1,0,0,2,0,0.5,0,60,60,30,50,1,1,0,0,1,1,0.0625,0.5,0.489795918367347,0,0,1,0.75,0,2,"black",0,0,0,0,0
"304",72,0,0,NA,NA,NA,NA,1,0.666666666666667,0,50,60,50,60,0,0,0,1,0,0,0.625,0.5,0.846938775510204,0,0,NA,0.25,1,2,"white",0,0,NA,NA,NA
"305",50,1,1,0,1,0,2,1,0.833333333333333,0,0,15,40,30,0,0,0,1,0,0,0.375,0.375,1,0,0,0,0.5,0,2,"white",1,0,1,0,0
"306",58,1,1,NA,0,1,NA,0,0,NA,60,60,0,0,0,0,0,1,0,0,0,0.5,0.489795918367347,0,0,0,0,0,2,"white",0,0,0,0,0
"307",28,0,1,NA,0,0,1,1,0.166666666666667,0,40,40,15,15,0,0,0,1,0,0,0.1875,0.25,0.846938775510204,0,0,0,0.25,0,2,"white",0,0,0,0,0
"308",59,1,0,NA,1,0,2,0,0.333333333333333,0,85,70,30,50,0,0,0,1,0,1,0.375,0.625,0.489795918367347,0,0,1,0.5,0,2,"white",1,0,1,0,0
"309",72,1,0,0,1,0,2,1,1,0,0,0,100,85,0,0,0,1,0,0,0.875,1,0.489795918367347,1,1,1,0.5,1,2,"white",1,1,1,1,1
"310",29,1,1,NA,0,0,2,0,0.333333333333333,NA,70,65,0,40,0,0,0,1,0,0,0,0,0.897959183673469,0,0,0,0,0,2,"white",0,0,0,0,0
"311",60,0,1,0,0,1,2,1,0,NA,70,85,0,0,0,0,1,0,0,0,0.3125,0.5,0.489795918367347,0,0,1,1,0,2,"latino",0,0,0,0,0
"312",66,0,0,0,0,0,3,1,0.333333333333333,0,50,60,0,15,0,0,0,1,0,0,0.8125,1,0.489795918367347,0,0,0,0.75,0,2,"white",0,1,0,0,0
"313",56,0,1,0,0,0,3,0,0,0,60,60,0,15,0,0,0,1,1,0,0.3125,0.875,0.489795918367347,0,1,0,0,0,2,"white",0,0,0,0,0
"314",40,0,1,1,0,0,3,1,1,NA,0,15,85,60,1,0,0,0,1,0,0.5,0.5,0.489795918367347,0,0,1,0.75,0,2,"other",0,0,1,1,1
"315",45,1,1,NA,0,1,2,0,0.833333333333333,0,45,40,90,85,0,0,0,1,0,0,0.5625,0.5,0.897959183673469,0,0,1,0.75,0,2,"white",1,0,1,1,1
